306
148
283
178
99
87
221
571
231
240
101
249
122
245
225
178
266
89
92
360
142
193
223
155
273
300
306
81
296
87
87
175
113
196
266
280
98
149
198
148
203
166
298
96
586
221
103
178
100
165
