198
122
395
195
197
262
98
584
214
196
90
249
307
107
101
368
194
196
194
247
300
147
281
232
191
444
92
646
98
164
91
285
236
189
234
98
1293
329
349
135
109
255
257
993
104
307
278
91
230
176
