215
2488
585
265
234
1023
192
605
184
465
190
387
339
330
131
231
885
141
285
187
182
105
239
591
289
118
269
273
183
508
93
90
174
197
227
135
386
241
177
263
487
139
108
206
173
134
187
159
172
182
