239
234
131
811
268
172
125
107
218
189
373
197
470
2493
510
340
258
331
296
107
197
175
95
1003
253
307
217
190
245
94
96
185
180
235
256
176
108
238
99
176
292
191
197
161
176
415
209
257
183
98
