227
83
217
164
224
164
338
128
374
189
376
304
148
333
80
98
272
252
221
76
95
175
189
129
247
185
366
287
251
91
183
170
1026
263
109
185
216
175
181
282
242
266
226
144
97
196
323
122
264
257
