196
235
115
213
1497
115
317
318
234
291
222
180
257
494
313
378
286
287
114
999
352
132
436
427
215
133
148
253
171
236
91
194
292
186
174
633
192
403
196
259
496
237
433
98
102
169
251
196
144
199
