399
279
101
89
99
272
1496
505
176
255
187
1051
3099
88
275
101
246
140
122
99
98
1222
128
92
997
162
279
151
282
2988
2561
246
997
312
84
429
332
139
123
352
2066
176
319
101
95
234
1584
277
223
1000
